Common_Name,Issuer_Name,Country,Industry,Sector,Year_MSCI,Rating_year,Rating_month,Market_Capital,Mark.Cap_type,Overall_Company_Rating,Industry_Adjusted_Score,Weighted_Average_Score,E_score,E_weight,S_score,S_weight,G_score,G_weight,Year_TRASE,Country_trade,Commodity,DF_E,volume,gvkey,assets,sales,book_equity,net_income,enterprise_value,gp_at,ni_be,ope_be,debt_bev,cash_lt,lt_ppen,debt_at,age,News_count,me
Company_067,Company_067,Hong Kong,Real Estate Development & Diversified Activities,Real Estate,2018,2017,9,1472.582487,original,B,1.8,2.7,4.3,24,0.5,38,3.9,38,2017,Brazil,beef,244.0640032,624.9368566,102106,10734.3961274214,2182.50816336405,1931.92217134206,119.696056611402,2245.92644654642,0.0357375890704699,0.0620055517381109,0.122186426605782,1.47340526219528,0.289685222939012,76.6392507392153,0.347584833642367,402.5,0,1187.00300670997
Company_067,Company_067,Hong Kong,Real Estate Development & Diversified Activities,Real Estate,2018,2017,9,1472.582487,original,B,1.8,2.7,4.3,24,0.5,38,3.9,38,2017,Brazil,chicken,0.073984504,22.07,102106,10734.3961274214,2182.50816336405,1931.92217134206,119.696056611402,2245.92644654642,0.0357375890704699,0.0620055517381109,0.122186426605782,1.47340526219528,0.289685222939012,76.6392507392153,0.347584833642367,402.5,0,1187.00300670997
Company_068,Company_068,United Kingdom,Banks,Financials,2020,2019,9,215000,search,BBB,5.4,5.1,6.5,9,4.4,60,6,31,2019,Brazil,soy,0.433534919,2086.228494,15509,2642857,73236.75,178336.75,13951,142797.26933119,0.0211530353548395,0.0784892683526297,NA,2.21904483168767,0.163660739319854,234.174284786444,0.0739519520592121,426.5,17,160954.26933119
Company_069,Company_069,China,Food Products,Consumer Staples,2021,2020,8,3863.299828,original,CCC,0,2.8,2.9,33,4.1,20,2.2,47,2020,Indonesia,palm oil,69.45845929,1578.947368,317136,3338.19171594443,2682.93492374186,2363.85814247969,779.500884536002,62024.6920030109,0.353195439272155,0.330792030815442,0.385886888297768,0.489900018409375,2.54959475977965,1.70984057691562,0.00290089064587118,438.5,0,64458.0577236681
Company_070,Company_070,Japan,Trading Companies & Distributors,Industrials,2018,2017,2,1513.086822,original,B,2,3.9,3,36,7.2,27,2.5,37,2017,Brazil,chicken,5.697069746,2062.413,101903,6075.5283434601,13519.013092553,1563.67204851533,186.735305919898,3538.08251857936,0.100452292526032,0.125773289465964,0.129099791604161,0.657108181817936,0.0734517960050654,8.11480593934449,0.380621419896973,402.5,0,1556.95212473779
Company_070,Company_070,Japan,Trading Companies & Distributors,Industrials,2019,2018,2,1932.689198,original,B,2.3,4.5,3.4,30,7.2,30,3.3,40,2018,Brazil,chicken,0.450481792,1522.692,101903,7454.5637622249,15224.3303260832,1712.95116958326,155.104571904472,4116.92475099899,0.094128121725499,0.0904729952162974,0.137916284805574,0.666021883382403,0.057731428662275,9.61346047953444,0.381284950750814,414.5,0,1602.58945777349
Company_071,Company_071,South Korea,Industrial Conglomerates,Industrials,2018,2017,9,2891.910387,original,BB,3.3,3.5,3.4,15,3.7,45,3.4,40,2017,Brazil,chicken,0.037833593,159.011,210722,136723.813600578,41257.9967609682,5140.03908463929,422.997372638941,10655.9864486364,0.031681913564659,0.0836279895817887,0.39729494469393,0.769891897679093,0.0205234293452719,13.528541730413,0.0755784784721435,402.5,0,2850.89379229499
Company_071,Company_071,South Korea,Industrial Conglomerates,Industrials,2019,2018,9,2225.292114,original,BB,3,3.5,3.5,11,3.7,46,3.3,43,2018,Brazil,chicken,0.176204505,132.255,210722,147338.002854348,44744.9261179311,5016.29523082156,388.736405733444,10218.8050983424,0.0313482713067814,0.0774031210278392,0.456779089772349,0.762254108423958,0.0181031340427921,14.0830450219023,0.0693229027613571,414.5,0,2418.85729786527
Company_072,Company_072,United States,Food Products,Consumer Staples,2017,2016,9,149000,search,BBB,5,4.3,4,42,4.4,48,3.6,10,2016,Brazil,beef,182.5825152,4855.634376,5568,122430.5,20347.197,79026.25,1102.1335,124735.170528129,0.0684333918004084,0.0139406795489003,0.0605920590629212,0.310995951361367,0.0768596360420785,8.96888447508454,0.221604070004061,786.5,0,102044.170528129
Company_072,Company_072,United States,Food Products,Consumer Staples,2018,2017,12,127000,search,BBB,5.3,4.4,4.4,46,4.6,39,3.9,15,2017,Brazil,beef,66.63389711,1167.024497,5568,120444.5,26390,78604,3602.25,132707.580070893,0.0945497376009872,0.0458210873075192,0.0910581214744344,0.370495145179376,0.0514827742617907,9.36956599358969,0.267430161239172,798.5,8,103724.580070893
Company_072,Company_072,United States,Food Products,Consumer Staples,2016,2015,8,124000,search,BBB,5.5,4.2,3.8,42,4.2,48,6.4,10,2015,Brazil,beef,232.8580997,5192.325183,5568,36177.182,10543.892,19035.4055,592.5105,102025.400371761,0.114407740460506,0.0310747695768455,0.097463037825091,0.506029788849745,0.0970771182260765,9.2259585551431,0.376830805549369,777.5,0,90415.9713717613
Company_073,Company_073,China,Household & Personal Products,Consumer Staples,2019,2018,7,10735.22849,original,CCC,0,2.5,1.5,28,2.6,50,3.7,22,2018,Indonesia,wood pulp,74.33986333,2000,234516,5938.33871382673,2949.94758818054,2540.9393019453,576.613423462202,10827.7621851043,0.235665222467856,0.227018284691333,0.300544095371217,1.10572489880395,0.830725545824329,2.49262948632199,0.481299426596534,414.5,0,10773.9018575552
Company_074,Company_074,Malaysia,"Oil & Gas Refining, Marketing, Transportation & Storage",Energy,2019,2018,9,461.2037708,original,BB,3.9,4.5,2.8,60,6.9,20,7,20,2018,Indonesia,wood pulp,48.32091117,1300,100903,1024.70256792315,2849.83486895224,447.785327461922,199.3064,723.48450233589,0.259010553001401,0.450179225080803,0.56387796146621,0.507189766249728,0.239946356436074,3.09837027750416,0.294904544167529,414.5,0,561.524347102274
Company_075,Company_075,Finland,Food Products,Consumer Staples,2016,2015,12,206.6415834,original,A,5.8,4.4,2.5,42,5.6,48,7,10,2015,Brazil,beef,23.59304789,77.38665771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_076,Company_076,South Korea,Commodity Chemicals,Materials,2016,2015,10,3603.654079,original,BBB,4.3,4.8,6.5,60,1.8,22,2.8,18,2015,Brazil,chicken,0.00356956,2759.593,209144,12734.7958845047,11317.0985314701,2875.19071247325,258.260063248889,10309.9276742596,0.157857145754573,0.0891405657025768,0.308062370853012,0.77826109034633,0.0519417923713864,1.98567576463553,0.578866773849905,378.5,0,3457.27435548303
Company_076,Company_076,South Korea,Commodity Chemicals,Materials,2017,2016,10,4121.586513,original,BBB,5.6,4.4,5.1,67,1.8,19,4.6,14,2016,Brazil,chicken,0.068828967,1609.86,209144,12208.219011348,10783.5985994744,3029.51521321375,412.985237096161,10149.7873,0.186544433846393,0.136037364714777,0.387663321206068,0.74456206530325,0.0579316852596168,1.89501558051145,0.551928266637052,390.5,0,3945.15723490241
Company_076,Company_076,South Korea,Commodity Chemicals,Materials,2018,2017,10,4226.967208,original,BBB,4.3,4,4.9,66,1.5,19,3.2,15,2017,Brazil,chicken,0.038529397,1288.227,209144,12280.9194784605,10343.3337793352,3332.82714509029,463.151698987486,10357.3580483342,0.192124735714247,0.138529085449644,0.376382914442351,0.687013937452929,0.0433033662056077,1.77790685012895,0.501000094899488,402.5,0,4591.19847517706
Company_077,Company_077,Malaysia,Food Products,Consumer Staples,2019,2018,11,6386.640239,original,BB,4.1,4,4.7,48,2.7,36,5.1,16,2018,Indonesia,palm oil,109.1223285,10999.81744,103912,4377.78282112369,1568.49629713584,2371.4109134788,316.736132610035,8060.15829877064,0.153906671027103,0.133008174123714,0.154080458739349,0.506097782137104,0.290064430910148,1.06329155158313,0.348952811309597,414.5,4,7146.85866480464
Company_077,Company_077,Malaysia,Food Products,Consumer Staples,2020,2019,11,6548.072186,original,BB,3.4,3.7,3.3,52,3.6,29,4.9,19,2019,Indonesia,palm oil,1112.234731,13898.759,103912,4022.62533277664,1813.43764904085,2497.93305687603,183.652296878416,7322.08069462402,0.117756438028995,0.0738352085016587,0.103901273991313,0.433576221908833,0.357297310159379,0.85164659390717,0.307014433187162,426.5,4,6708.79323569166
Company_077,Company_077,Malaysia,Food Products,Consumer Staples,2021,2020,12,6832.417813,original,BB,4.1,3.8,2.4,37,3.5,30,5.8,33,2020,Indonesia,palm oil,240.2296518,5262.65178,103912,3927.73972120304,1790.06556627304,2469.36605461378,138.175712007471,7087.12929656119,0.101665870454036,0.0556881825957017,0.0928381014727057,0.417907915033839,0.354259215050574,0.830700342464997,0.295845111619482,438.5,3,6517.85515116978
Company_078,Company_078,India,Tobacco,Consumer Staples,2018,2017,11,48399.36012,original,A,6.5,4.3,5.9,32,2.5,53,7.5,15,2017,Indonesia,wood pulp,419.0777476,6500,203402,8182.26342408156,6199.5228054257,6427.52066511688,1541.35966452433,49832.148772452,0.475579099817551,0.244861699527389,0.368865766204617,0.00310722527839891,1.14856527064658,0.721195122172327,0.00138329300402452,402.5,0,51915.4044341747
Company_078,Company_078,India,Tobacco,Consumer Staples,2020,2019,12,40947.45054,original,AA,7.5,4.8,2.1,19,4.9,56,6.8,25,2019,Indonesia,wood pulp,198.0938799,10272.206,203402,10119.7878946903,6836.17821568267,8546.93586746285,1783.52544744206,44493.3316122575,0.421078616503233,0.208666162513302,0.304125144097109,0.000624837672018042,1.3515510935507,0.538465381311193,0.000372959494979528,426.5,0,46880.0328320165
Company_079,Company_079,India,Paper & Forest Products,Materials,2018,2017,7,198.4783386,original,BB,4,5.4,5.7,59,5.1,26,5,15,2017,Indonesia,wood pulp,375.6715985,16950,6104,33281,21120.75,7750.75,836.5,38776.4525616045,0.146534184741781,0.108083021502305,0.337378155205204,0.853765849379052,0.049054423793397,2.06220929212077,0.524722452451349,1064.5,0,22723.2025616045
Company_079,Company_079,India,Paper & Forest Products,Materials,2019,2018,8,264.75083,original,BBB,4.8,5.4,5.8,56,3.8,25,6.4,19,2018,Indonesia,wood pulp,375.4163098,10100,6104,33885.5,22017.5,9075.75,1968,38028.1688119405,0.164407728906959,0.214142059423476,0.350038533805129,0.770437711693589,0.0385582628487967,1.97640307416437,0.527468344806775,1076.5,5,21212.9188119405
Company_080,Company_080,Japan,Trading Companies & Distributors,Industrials,2016,2015,5,22509.50259,original,A,6.1,4.7,3.7,36,7.6,18,4.3,46,2015,Brazil,soy,0.151083096,164.99,100435,73703.3979820784,131806.17136176,22059.0907825814,2759.6395204941,41175.048853509,0.139762994162251,0.127725355556564,0.171055581828805,0.628348949484489,0.118037985891486,7.25860096378994,0.369809154329318,378.5,1,19810.3537789857
Company_080,Company_080,Japan,Trading Companies & Distributors,Industrials,2017,2016,6,19962.72678,original,BBB,4.4,5.7,4.2,36,7.7,18,6.1,46,2016,Brazil,soy,0.764961232,2136.05,100435,74150.5487579289,83707.9766598033,21145.0952303318,2322.99248515411,45839.2777414263,0.138940499013339,0.110684744561749,0.141227831682201,0.659390556017019,0.107510550978348,8.14339878356316,0.414615958101446,390.5,0,20598.08176
Company_080,Company_080,Japan,Trading Companies & Distributors,Industrials,2019,2018,11,28160.91345,original,BBB,5.7,5.4,4.3,35,6.7,41,4.7,24,2018,Indonesia,palm oil,17.17921053,401.6798148,100435,79186.5956131172,47645.986957579,25327.3256543626,3464.77870811981,52531.3181995255,0.145521043305239,0.141251350485682,0.139806808863749,0.558374780962953,0.0857480955653747,7.20133124633158,0.335425029993647,414.5,0,30452.066496326
Company_080,Company_080,Japan,Trading Companies & Distributors,Industrials,2020,2019,12,36899.71016,original,A,6.5,5.8,4.3,33,7.3,40,5.5,27,2019,Brazil,soy,2123.210227,172475.4527,100435,92504.9046730075,78286.7935903129,27867.8623460969,4143.30752061306,56196.8776396278,0.154701258406877,0.150003315614562,0.169606544545004,0.561583848531926,0.0889704759697588,5.87316478782773,0.328815974053638,426.5,0,31116.060105695
Company_080,Company_080,Japan,Trading Companies & Distributors,Industrials,2021,2020,12,45532.73713,original,AAA,10,6.7,5,26,8.5,36,6.1,38,2020,Indonesia,palm oil,64.98804445,8526.439267,100435,100728.985433277,103380.208462772,29577.0801942939,4588.03762692325,70039.3653029962,0.16815545306075,0.156899750644228,0.231788239035339,0.601948134216479,0.0883361625476308,3.38131153442247,0.383134580114342,438.5,0,37256.8308359258
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2014,2013,12,10930.08085,original,B,1.7,2.6,1.6,37.4,2.9,57.6,6,5,2013,Brazil,soy,96.11912074,1076095.641,275108,24901.1766665926,38046.1568672217,10713.6463297558,395.160889231359,17511.7075568697,0.210607650726943,0.0369195260476535,0.130018141401244,0.583546797293087,0.191971057785041,1.81388101262688,0.416427553328705,354.5,0,9910.6288074903
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2015,2014,11,13770.89708,original,B,1.5,2.7,2.7,36,2.6,56,3,8,2014,Brazil,soy,328.4515071,1003318.623,275108,30345.207619771,42911.6322676883,10577.9497183394,358.817419553293,21643.1790992401,0.213419450655602,0.0339818565105319,0.179604489752503,0.710600399841465,0.196255189375325,2.16302982902066,0.474592812523463,366.5,0,11193.6531608241
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2015,2014,11,13770.89708,original,B,1.5,2.7,2.7,36,2.6,56,3,8,2014,Paraguay,beef,83573.25958,68475.01747,275108,30345.207619771,42911.6322676883,10577.9497183394,358.817419553293,21643.1790992401,0.213419450655602,0.0339818565105319,0.179604489752503,0.710600399841465,0.196255189375325,2.16302982902066,0.474592812523463,366.5,0,11193.6531608241
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2016,2015,11,9174.446079,original,B,2.1,3,3,36,2.5,53,6,11,2015,Brazil,beef,3347.234171,35628.2431,275108,30359.0365868844,47977.5266974467,9715.52457857138,946.317190760703,22828.3793537094,0.279236524747144,0.0989419950810301,0.305226916061066,0.789345660064304,0.233137342641884,2.36050747938105,0.504502122928023,378.5,3,12430.3960648708
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2016,2015,11,9174.446079,original,B,2.1,3,3,36,2.5,53,6,11,2015,Brazil,chicken,1877.791071,1898895.079,275108,30359.0365868844,47977.5266974467,9715.52457857138,946.317190760703,22828.3793537094,0.279236524747144,0.0989419950810301,0.305226916061066,0.789345660064304,0.233137342641884,2.36050747938105,0.504502122928023,378.5,3,12430.3960648708
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2016,2015,11,9174.446079,original,B,2.1,3,3,36,2.5,53,6,11,2015,Brazil,pork,14.83239717,129741.6011,275108,30359.0365868844,47977.5266974467,9715.52457857138,946.317190760703,22828.3793537094,0.279236524747144,0.0989419950810301,0.305226916061066,0.789345660064304,0.233137342641884,2.36050747938105,0.504502122928023,378.5,3,12430.3960648708
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2016,2015,11,9174.446079,original,B,2.1,3,3,36,2.5,53,6,11,2015,Brazil,soy,350.7483584,1579515.486,275108,30359.0365868844,47977.5266974467,9715.52457857138,946.317190760703,22828.3793537094,0.279236524747144,0.0989419950810301,0.305226916061066,0.789345660064304,0.233137342641884,2.36050747938105,0.504502122928023,378.5,3,12430.3960648708
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2016,2015,11,9174.446079,original,B,2.1,3,3,36,2.5,53,6,11,2015,Brazil/Paraguay,beef,326122.5423,890948.745,275108,30359.0365868844,47977.5266974467,9715.52457857138,946.317190760703,22828.3793537094,0.279236524747144,0.0989419950810301,0.305226916061066,0.789345660064304,0.233137342641884,2.36050747938105,0.504502122928023,378.5,3,12430.3960648708
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2017,2016,12,10011.11999,original,B,1.7,3.1,2.5,36,2.8,53,6.2,11,2016,Brazil,beef,2818.748562,36057.64571,275108,31210.2387753447,46071.3628674526,8202.53278923989,819.757720666222,21789.2711349362,0.234059855288329,0.096076204900059,0.297727932217404,0.861316999341822,0.189218011950336,2.49306829066152,0.554007707358024,390.5,3,8927.36083469145
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2017,2016,12,10011.11999,original,B,1.7,3.1,2.5,36,2.8,53,6.2,11,2016,Brazil,chicken,948.4612366,2120642.644,275108,31210.2387753447,46071.3628674526,8202.53278923989,819.757720666222,21789.2711349362,0.234059855288329,0.096076204900059,0.297727932217404,0.861316999341822,0.189218011950336,2.49306829066152,0.554007707358024,390.5,3,8927.36083469145
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2017,2016,12,10011.11999,original,B,1.7,3.1,2.5,36,2.8,53,6.2,11,2016,Brazil,pork,85.63692702,183243.1589,275108,31210.2387753447,46071.3628674526,8202.53278923989,819.757720666222,21789.2711349362,0.234059855288329,0.096076204900059,0.297727932217404,0.861316999341822,0.189218011950336,2.49306829066152,0.554007707358024,390.5,3,8927.36083469145
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2017,2016,12,10011.11999,original,B,1.7,3.1,2.5,36,2.8,53,6.2,11,2016,Brazil,soy,190.7437604,1019285.698,275108,31210.2387753447,46071.3628674526,8202.53278923989,819.757720666222,21789.2711349362,0.234059855288329,0.096076204900059,0.297727932217404,0.861316999341822,0.189218011950336,2.49306829066152,0.554007707358024,390.5,3,8927.36083469145
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2017,2016,12,10011.11999,original,B,1.7,3.1,2.5,36,2.8,53,6.2,11,2016,Brazil/Paraguay,beef,315435.6887,829622.327,275108,31210.2387753447,46071.3628674526,8202.53278923989,819.757720666222,21789.2711349362,0.234059855288329,0.096076204900059,0.297727932217404,0.861316999341822,0.189218011950336,2.49306829066152,0.554007707358024,390.5,3,8927.36083469145
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2018,2017,6,5389.323594,original,CCC,0,1.7,1.8,30,1.5,44,1.9,26,2017,Brazil,beef,195565.3765,756453.699,275108,32045.3365050598,50940.5867544238,8476.75349841183,459.253324776556,22713.8963940019,0.243663834362683,0.0531784532129267,0.282081856095382,0.799719858857812,0.122158657762316,2.29850669457561,0.558787902611264,402.5,11,7783.98230240914
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2018,2017,6,5389.323594,original,CCC,0,1.7,1.8,30,1.5,44,1.9,26,2017,Brazil,chicken,450.0570356,1883610.89,275108,32045.3365050598,50940.5867544238,8476.75349841183,459.253324776556,22713.8963940019,0.243663834362683,0.0531784532129267,0.282081856095382,0.799719858857812,0.122158657762316,2.29850669457561,0.558787902611264,402.5,11,7783.98230240914
Company_081,Company_081,Brazil,Food Products,Consumer Staples,2018,2017,6,5389.323594,original,CCC,0,1.7,1.8,30,1.5,44,1.9,26,2017,Brazil,pork,1.796648242,167548.5012,275108,32045.3365050598,50940.5867544238,8476.75349841183,459.253324776556,22713.8963940019,0.243663834362683,0.0531784532129267,0.282081856095382,0.799719858857812,0.122158657762316,2.29850669457561,0.558787902611264,402.5,11,7783.98230240914
